review,recommended,helpful_or_not,playtime_at_review
its so much fun with,True,1,10325
they chargin' 20 dollars right now a skin that used to be free lol,False,0,22435
Fun game except for the fact that I'll be chilling as a big gorilla boi and a random dude in his forties who doesn't know what A shower is will cook me in five seconds.,False,0,193
ok,True,0,1957
very bad bad bad bad,False,0,22837
Fix your servers,False,0,22192
gg no heals,True,0,1982
Too many heroes,False,0,51
"dk what crack the blizzard were smoking when they added mauga, now i know they were smoking straight grabba after adding jetpack cat",False,0,15133
"Player of 10 years:

Even though the game has had its ups and downs over the last few years and Blizzard has betrayed the communities trust on many occasions this game still manages to come back into my rotation a lot and is currently in a great state, my opinion is that if they keep it up like they have this year with 10 new heroes each year(I don't expect them to) it's gameplay cycle will keep me coming back, i am thoroughly enjoying it currently playing both 5v5 and 6v6 but 6v6  would probably be a better experience with role queue even though queue times would increase in length, personally i would make that trade.

current state 7/10",True,1,45196
junkrat my goat,True,0,436
Playing this game usually makes me want to kill myself,True,0,19381
overwatch made me find jesus. not even league of legends could do that to me,False,0,9137
THIS ♥♥♥♥ ♥♥♥♥♥ BRO,True,0,691
I just love this game,True,0,16639
i do genuinely love this game i love the friends i have made on it and the communities I've built because of it. people are always toxic and no one will ever be 100% happy but as far as my little corner of the world im happy and i love this game.,True,0,39770
Sooooo fun,True,0,29338
Mid,True,0,15364
mahybe,True,0,298
"THIS GAME MAKES ME WANT TO RIP MY SKIN OFF! but yes, i recomm.end",True,1,15217
jetpack cat :3,True,0,530
tuff,True,0,7326
good game,True,0,4543
ORISA NEEDS TO BE ERADICATED,True,0,23493
.,True,0,5905
better than rivals,True,0,4645
You don't want none of this. Stay away. Nothing good happens.,False,0,3085
daora,True,0,1427
"The gameplay is actually in quite a decent place right now, coming back to it after 10 years has been surprisingly refreshing and fun. Role queue feels like it's successfully keeping the game actually playable with randoms by forcing your team to bother with tanks and healers. Rivals players could never. 

That said, the monetization is terrible. This game charges far more money for lower quality skins than competitors like marvel rivals while also being a first person game where you don't really get to see your skins! Keeping loot boxes while also having a battle pass and a store is wild, and every skin in the store costs anywhere from $20 to $50 or even more. In a game where you don't even get to see them while you play!",True,0,1749
nerf everyone,True,0,589
Fun and hot porn game I've spent a lot of money on the porn.,True,0,191858
Its alright,True,1,11167
"♥♥♥♥ sierra
♥♥♥♥ jetpack cat
♥♥♥♥ orisa
♥♥♥♥ freja
Everyone else is aight",True,0,13417
Im addicted.,True,0,60027
i like it,True,0,29714
"Great, if you want to get bald playing solo/duo rank, have fun :D",True,0,17617
this game has crazy videos online,True,0,8582
Domina is cool,True,0,11547
Everyone who plays this Game must hate themselves.,False,2,80175
"Kiriko players, stop buying her skins.

Don't spend money on Kiriko until Blizzard brings her back to how she was before, including the 5m TP range.

If they won't listen to us, stop giving them money.

Boycott Kiriko skins!",False,0,305881
Community is some cheeks but the game is fun with your friends,True,0,3333
im gonna kms,False,1,732
Super fun competitive gameplay with different classes to match your playstyle. Ranked is for some reason a lot easier than quick play.,True,0,9606
"it's addictive, run away while you can",True,0,7591
Marvel rivals is better,False,0,326
fire,True,0,1658
Hi,True,1,906
this game is made for those who hate themselves,False,0,19530
its tuff,True,1,3694
it could be worse,True,1,13600
Game's all about countering genji mains,True,0,44598
you get the hang of the game after a couple games but overall its a really good game highly recommend,True,0,641
"Pretty rage inducing game honestly. You play tank, your healers and dps decide they would enjoy a visit to Timbuktu in the middle of contesting point. You play dps and your tank decides they suddenly don't understand how taking damage works. You play healer and your team suddenly wants to play hide and seek. All while you're fighting Thanos and his goon squad. Overall, the game isn't bad, but sbmm needs fixed.",True,0,12781
Just no.,False,0,17863
"why the ♥♥♥♥ this piece of 3d art is 75 gigabytes in this ssd economy???
is it cuz of all the skins kiriko and juno have?",True,0,4787
"Really good game, optimised well for trashy pcs (like mine, but still playable) would recommend, probably my favourite fps out there (maybe because its the only one optimised well enough for my pc). Love the developers of this game story line is interesting, game is always fun, Is skill based, and actually takes time to get good at instead of being p2w",True,0,15447
ive played since ov1 and i can confirm this ♥♥♥♥ is worse then cancer,False,0,16069
"sh1t game, would recommend",True,0,61205
Playing this game felt like I was having my foreskin brutally ripped off with tongs by a group of smegulites with no mercy.,False,0,50776
"sombra killed me 
0/10 experience 
good game",True,0,74038
"Its a good game, great for esports. But at the end of the day this game take hundreds of hours away from your life.",True,0,6140
this game's comp is designed to make you tilted so you hate queue over and over again so you would waste as much time as you tilt for. this is incredibly scummy,False,0,4624
love the game,True,0,6552
"if you like toxic woman and have attachment issues and cant figure out if you want to stay with them or leave them this game is for you, its like hate ♥♥♥♥♥♥♥  a bad ♥♥♥♥♥ then her calling later and you cant help but  go back, it hurts everytime you touch it but for some godamn reason you cant stop, if you cant take accountabilty this game it just right, if your gay stay tf away from me your kind literally ruins this game",False,0,25623
its fun,True,0,24591
GOAT,True,0,482
overwatch cured my poop,True,3,25048
"this game, has made me cry more then my father leaving for milk!!!!! you should try it",True,0,2614
I lik te gam,True,0,2834
I would reccomend overwatch 2 everybode.,True,0,434
Moved the free currency far back in the battlepass so im either forced to pay 10 dollars or wait have the season to get 100 more coins to buy the battlepass,False,0,33667
fun game,True,0,25368
peak,True,0,32654
great game very chaotic until you learn the play.,True,0,11964
Pretty fun game,True,0,206
Remove Moira. Remove Sombre. Remove Sierra. Remove Jetpack Cat.,False,0,2134
"great game, will have you screaming at a cat that wont leave shii alone.",True,0,7557
permaban mei the devil's spawn,True,0,11631
"So long as you have friends yeah, if not? Get ready to have your bottom fisted in more ways than one.",True,0,2353
10/10 would not recommend,True,0,1048
"I remember when I was a boy.

I dressed as the popular video game character Scout from Team Fortress 2. To go to a convention called Eurogamer. Somewhere in the lands of England. I sipped on my overpriced Bonk! energy drink that was definitely a 30p corner shop energy drink painted over to look like the Bonk! drink in Team Fortress 2. The one that makes you temporarily invincible before giving you a moderate debuff.

So, buzzing my tits off on these cans of energy drinks, far too much for a child of my age, by the way. I got to play Overwatch for the first time after the pro players left. Or whatever they were, right. And I picked up the game and actually thought it was really cool.

And I got home on my Xbox One that was covered in dust, and I played it with my friends speaking through a Kinect microphone. Getting super angry at me because my microphone would echo into these judgemental, troubled children's headsets far and wide. Pretty sure it led to me being groomed and molested, actually.

Anyhoo, Overwatch was pretty peak for a long time. Then the gay ass double shield meta happened. Then that Mcree guy in real life couldn't get control of his frisky feelers, and he ended up just making Epstein look like a saint.

Then obviously the toxic ass community, followed by the wet wipe streamers and devs, just slowly began chipping away at the game's soul before completely killing it with Overwatch 2. A promise of stuff like, you know, the goofy story mode or whatever it was.

And the support mains pinky promised they'd stop being sensitive vagina's and the DPS would shut the ♥♥♥♥ up and get a job. You know what I'm saying.

The game just got more and more toxic, and the player base is a bunch of insufferable Reddit-dwelling goyim. 5v5 sucks ass btw. If you disagree, you're just wrong. Tanks on steroids are just mega cringe, let's be real.

Then, for some reason, they decided to just, like, remove random ♥♥♥♥ for a while, like point contest time, the stupid fire thing, and for some reason we can see everyone's stats, which is just a dumb idea.

Then they decided to just straight rename the game back to Overwatch, right, even though nothing changed. Nothing ever changes.

And then now they're blatantly copying characters from their main competitor, Marvel Rivals, which is also just kind of pathetic, let's be real. Marvel Rivals is Chinese spyware anyway. The game looks like a mobile advert where everyone has big tits and ass.

Speaking of which, the only good thing about Overwatch actually is the porn. 

Sometimes I'll hop on this game and play Junkrat or Winston for a bit, you know, cos I have nostalgia from when I was a kid and actually had friends, etc but even though sometimes, for a brief moment, I forget. It's not long before I see a message or a voice chat that warrants some form of slur, threat or rage-baiting comment from me in general.

Anyway, they brought back 6v6 sort of, but honestly, instead of making the game 5v5. Just make it so not every ♥♥♥♥♥♥♥ character has a shield, pal. I'm no game designer or balancer, but come on. You can change Sigma or Reinhardt to make them less boring with the shield fella without having to force 5v5 as the main mode on a template that was built blatantly for 6v6. 

Look, it's just not what it was back in the day. And yeah, you can say that I just have nostalgia. And I'm longing for a world far gone, and you'd be correct. But Blizzard seriously needs to stop with these goofy-ass new characters who are ethnically ambiguous/east asian and super hot and cool.

Like, yeah, we get it; we need to keep feeding the porn animators who probably work way harder than this company does, by the way, lmfao.

Honestly, go ♥♥♥♥ yourself.

- Mr Walker",False,0,2240
