review,recommended,helpful_or_not,playtime_at_review
"I like this game, simple, dumb.  It lacks a lot of items, randomized events, and it's most likely when you really need an action taken like saving an incapacitated crew member, or fight back against enemies you are going to lose.  That is pretty much it, three things you have to deal with.  Bad A.I. that are stupid and the events of ships coming and going being either new crew or raiders, that's all.

This is, sort of worth the price but sort of not, since it still plays like alphaware (even fan-patched, you want to do that) If it's on sale like $4.99 (or free/bundled cheap/$1) I think it's worth just a few hours of play if you want a really dumb space simulator that is pretty much rogue-lite if you don't absolutely micro like a mo-fo against any early first 15 minute rage quits.  I followed all the hype and bad blood and finally sitting down with it, (had it for awhile) I really like it.  If there was one thing I'd like added it would be abit more control with your crew, rather then somewhat bad hit/miss pathfinding and que actions. Like at least make one crew promoted to Captain and you at least can do everything on your own seperately and remotely while everyone else just does their business.

Like I said, it's a more unforgiving repetitive rogue-lite experience with either very bland gameplay or very frenetic broken attacks and your crew just being dumb.  It won't be this sim that is easy or, hey build a base with hundreds of items beautiful space life thing.  The gameplay is somewhat vapid, and a bit weak in a few areas but to me it was okay for what it is, regardless of any pie in the sky promises.  I've certainly played far worse games that cost more and games that truly are shovelware/abandonware.  It isn't going to be evil genius, or dwarves, or even rimworld.  It's okay for an unfinished game.  Believe me, there are much much worse out there.  Out of 5 I'd give this game a 3.  Out of 10, I'd give it a 5.  Out of 3 I'd give it a 1.5

You send a guy to a derilict and he dies, go send a builder to vape a few walls and kill everything inside.  You got miners/builders outside about to be attacked, switch to guards.  Use the alarms/beacons.  Put sentry guns everywhere, build air/power and research.  Then build.  That's about it, build another base layout, then another base layout. Most of all, get this game as cheap as possible.  Not more then $4.99 and certainly $1 is a bargain for you to waste an hour or 2 just to see how rediculous your crew will act.  They will leave crew to die on the floor with broken knees no matter how many doctors you have, they will fly around outside and do like one action and return with 7 mins of oxygen.  When the crew does work it makes you happy, when they all leap out the airlock to die like lemmings... well... ya, it pisses you off.",True,3,1266
I really wish I could get a refund on this game.,False,0,128
Unfortunately the game was abandoned before it was finished. Definitely not worth your money.,False,1,162
"The game had such great potential. But the state that it's currently in leads it to be more of a frustration than a fun game. The AI will consistently make poor choices, the raids are relentless with no repreive.

Hopefully the community updates will help in the future but i wouldn't play this game. Look elsewhere to sate one's base-building desires.

Don't buy this. Don't play this.",False,0,1102
This shouldn't be allowed to still be on sale.,False,72,194
I bought this game for 99 cents on sale and played it well into the $1.02 territory!!,True,2,2373
They need to fix the there threat level factor cause i made my base and it was at a extremely low threat lvl so then later on in the game I got attacked 7 times in a row non stop.,False,1,3776
"I thought this game was gonna be good, but then I played it.
At first, the game would work, then the AI decided it would never go in the base again, so they all keep dying of oxegyn loss.

I luckily only got the game for 50 cents...
You won't...",False,1,628
This game seems unfinished. The citizens in the game become too easily sad or hostile.  There is not enough starting resources.  No multiple save slots. Too many raiders even in low threat areas. Building multiple rooms for different functions can take quite a few resources and time.,False,1,774
"I bought this game after watching NerdCubed's video on it way back when. I liked the game when it first came out. There were a few problems with it. The AI is beyond awful. But now with a mostly active modding community, the game isn't completely dead. I look forward to the day when they fix the game. Shame on Double Fine for abandoning this game.",False,25,728
"Spacebase DF-9 was broken when I first began to play it...crashing within the first ten minutes. I was bummed out 'cuz it looked like a cool space station builder. THEN...I don't know what happened....maybe an update (maybe the last one), but now it runs reliably and I can't remember the last time it crashed. I have had immense fun with this game. It does have quirks that will be unacceptable to some people, many have been covered by other reviewers. I just, for some reason, really enjoy building building outposts in space and don't take my ""crew"" too seriously if they asphyxiate themselves because, after awhile, my space stations tend to get big and busy....starting over and rebuilding is what I enjoy about this game. I've not run out of ideas for construction of the ideal station, yet. That's what I like about this game...the building and crew management and watching something I've created actually function...until aliens board, or a new crew member's mental illness comes to the fore with disasterous results! Or someone leaves a door open..yeah, this game reminds me of Planetbase...I get to build things my way, but in the end, a billion miles from nowhere, I can only forestall eventual doom.
I am glad I bought it.
Frankly, I would give Spacebase a 8.5/10 for concept.......umm, I don't know what I would give it for execution, I just know I pick it up when I'm in the mood  for making things in space...""It scratches an itch very well""...7.5/10",True,2,1891
