review,recommended,helpful_or_not,playtime_at_review
"**NO SPOILERS.
 PLEASE TRY TO NOT LOOK AT THE STORY BEFORE EXPERIENCING IT YOURSELF. 
I USUALLY DON'T CARE ABOUT SPOILERS AND SOMETIMES I PREFER THEM SO I CAN INVEST MYSELF ON THE ART AND WORLD-BUILDING INSTEAD, BUT THIS TIME YOU SHOULD DEFINITELY TRY TO NOT SPOIL YOURSELF FROM THIS AMAZING EXPERIENCE.

What more can it be said about this game? Everything they say about it it's true, a must play. I tried playing it more than a year ago and it didn't click that much with me back then with the lack of spare time to play a long game.
This year, me being completely changed by my mother's passing due to a diagnosed cancer 20 days before she died, It greatly helped me with the mourning process of accepting that I did everything I could to be with her while she faded away. First 2 hours of the game? That prologue's gommage, I suddenly started crying while talking to npcs there for the others that were to gommage. The acceptance you have to muster to deal with the unavoidable departure of the people you love, and the push forward to live through the pain even though you feel like crumbling.
I got VERY strong feeling of déjà vécu of that month sleeping under my mother's hospital bed to assist her everytime she needed something, as she did when I was a baby. 
I instantly knew that I had to push forward, even though I felt the sorrow of losing my mother. I knew that I had to face the feeling of mourning of loss of the person that loved me the most my whole life.
I was in this world for half her life, but those 35 yars were for me also my whole life.
I couldn't stop thinking about those images in the game and what I've been through in my life, seeing somebody you love so much fading away into the nothingness we return in your very own arms. 
I pushed forward, Then the 2nd act came. And the 3rd. And the end. And then watched some youtube videos about interpretations of how the game approaches those feelings I got (NO SPOILERS) when playing that prologue and the rest of the game. 
Last friday it clicked me after work. It did hit me like a train after seeing another video about the story and mourning and the loss. I suddenly started crying. What a piece of art. It deeply moved me. My very first two tattoo's ever, one in each arm.
""Demain viendra... on continue.""
""Pour ceux qui suivront""",True,1,6616
"good game, parry feel good, mhhm yup",True,1,1522
Such a fresh breath of air. Takes any gaming experience to the next level. Extremely well written characters and so many ways to play.,True,1,1532
good,True,2,1025
"I was skeptical at first, but was immediately captivated by this gem. Clair Obscur: Expedition 33 has to be one of the most solid titles I've played in years. From character development, combat, art design, music and more, this is definitely worth your time. 100%d on Xbox and jumped at the opportunity to adventure again for another 100%. 10/10 would play again.",True,2,3038
"It’s been a long time since a game’s story pulled me in this much. With Clair Obscur, I constantly wanted to play just a little more just to see what happens next. And the best part is, it never really loses that momentum, even near the end.

There are a lot of unexpected twists, and some moments genuinely made me sit there thinking, “What the hell just happened?” A few times the game completely changed the way I looked at certain characters and even the story itself.

I don’t want to spoil anything, because this is definitely one of those games that’s better if you go in knowing as little as possible. I’ll just say the story alone makes it worth playing. I was still thinking about the ending long after I finished it.

One of the few games I’ve played recently that I was actually sad to finish.",True,2,6244
"For an indie developer, this is insane",True,2,21256
Absolute Cinema,True,2,231
"Easily best RPG of the decade!
+ great soundtrack
+ great combat
+ great world building
+ cool story
+ great pacing
+ challenging",True,2,6375
Play it.,True,2,1917
"the fight against Sirene was just bad, hated it",True,1,2455
This game was a masterpiece. Definitely recommend it.,True,1,6690
